city_ascii;lat;lng;iso2
Lipki;53.95;37.7;RU
Richlands;37.0878;-81.808;US
Schieder-Schwalenberg;51.8831;9.1831;DE
Rockland;44.1274;-69.1369;US
Ladue;38.6378;-90.3815;US
Caerleon;51.615;-2.959;GB
London Grove;39.8327;-75.8155;US
Verkhoturye;58.8667;60.8;RU
Simmern;49.9833;7.5167;DE
Kosiv;48.315;25.0953;UA
Alamo Heights;29.4828;-98.4682;US
Pleasant Hill;38.8061;-94.2655;US
Montecito;34.4382;-119.6286;US
Lauta;51.4481;14.0997;DE
Orting;47.0966;-122.2111;US
Mono;44.0167;-80.0667;CA
Kiuruvesi;63.6528;26.6194;FI
Signal Mountain;35.1449;-85.3457;US
Goundam;16.417;-3.6666;ML
Corning;39.9282;-122.182;US
Woodbury;40.8177;-73.4703;US
Orrville;40.848;-81.7743;US
Evergreen;39.6349;-105.3356;US
Susanville;40.4205;-120.6129;US
Middlebury;44.0043;-73.1223;US
Elsmere;38.9949;-84.6017;US
Aksakovo;43.2592;27.8175;BG
Farmville;37.2959;-78.4002;US
Wissen;50.7825;7.735;DE
Solebury;40.3676;-75.0031;US
Sheridan;45.096;-123.3983;US
Innisfail;-17.5236;146.0292;AU
Torre de Moncorvo;41.2;-7.1333;PT
Rutland;42.3848;-71.9673;US
Borgentreich;51.5692;9.2411;DE
Richmond;54.403;-1.737;GB
Simeonovgrad;42.0344;25.8319;BG
Perry Heights;40.7977;-81.468;US
Strathaven;55.677;-4.065;GB
Willowbrook;41.7635;-87.9456;US
Irondale;33.4773;-84.36;US
Whitworth;53.663;-2.177;GB
Springfield;30.1713;-85.6089;US
Green Cove Springs;29.9904;-81.6807;US
Kellinghusen;53.95;9.7167;DE
Rhos-on-Sea;53.309;-3.738;GB
Lake Villa;42.4184;-88.0836;US
North Madison;41.8298;-81.0511;US
Colditz;51.1167;12.8167;DE
Guntersville;34.367;-86.2638;US
Lansdowne;39.2365;-76.6659;US
Karumai;40.3267;141.4606;JP
Montvale;41.0529;-74.0499;US
Aspen;39.195;-106.8369;US
Joane;41.4333;-8.4167;PT
Brooksville;28.5404;-82.3903;US
Fairfield Glade;36.0028;-84.8711;US
Sanatoga;40.2498;-75.5886;US
Riverside;41.831;-87.8169;US
Wyoming;39.2297;-84.4816;US
Staufen im Breisgau;47.8814;7.7314;DE
West Frankfort;37.8997;-88.9301;US
Chos Malal;-37.383;-70.2666;AR
Mamurras;41.5775;19.6922;AL
Pochinok;54.4;32.45;RU
Indian Harbour Beach;28.153;-80.5976;US
Dzhebel;41.5;25.3;BG
Helmbrechts;50.2368;11.7159;DE
Lake Park;26.7998;-80.068;US
Murten;46.9281;7.1169;CH
Lanco;-39.4523;-72.7755;CL
Kildare;53.1569;-6.909;IE
Lucas;33.0942;-96.5803;US
Piedmont;35.6784;-97.7528;US
Barton;42.0812;-76.4982;US
Franklin;36.6831;-76.9386;US
Innsbrook;37.6552;-77.5775;US
Chumsaeng;15.898;100.311;TH
Obluchye;49;131.05;RU
Conover;35.7155;-81.217;US
Coxsackie;42.3465;-73.8624;US
Mournies;35.485;24.013;GR
Dulovo;43.8225;27.1406;BG
Litchfield;42.843;-71.455;US
Mansfield;40.0854;-74.7149;US
Wetumpka;32.5407;-86.2052;US
Lossnitz;50.6214;12.7317;DE
Ladysmith;48.9975;-123.8203;CA
Conkal;21.0733;-89.5208;MX
Laitila;60.8792;21.6931;FI
Divjake;40.9964;19.5327;AL
East Grand Forks;47.9284;-97.0138;US
Bridgewater;44.37;-64.52;CA
Krupki;54.325;29.1361;BY
Guaracai;-21.0283;-51.2067;BR
Park Hills;37.8211;-90.505;US
Messkirch;47.9928;9.1125;DE
Laurel;45.6735;-108.7707;US
Cullompton;50.855;-3.393;GB
Freistadt;48.5117;14.5061;AT
Mooroopna;-36.3833;145.35;AU
Rawlins;41.7849;-107.2265;US
Morrisville;40.2074;-74.78;US
Negresti;46.8403;27.4417;RO
Odessa;28.182;-82.553;US
Narrabri;-30.3317;149.7678;AU
Plumsted;40.0468;-74.4852;US
White Horse;40.192;-74.7022;US
Yatton;51.3855;-2.8256;GB
Closter;40.9733;-73.9604;US
Perryton;36.393;-100.7976;US
St. Johns;43.0005;-84.5555;US
Worrstadt;49.8431;8.1156;DE
Frostburg;39.6506;-78.9269;US
Kingscliff;-28.2564;153.5781;AU
Concord;42.545;-78.7075;US
Lacombe;30.3141;-89.9311;US
Lypovets';49.2161;29.0561;UA
Dunavarsany;47.2828;19.0661;HU
Rolesville;35.9224;-78.4656;US
Yarmouth;43.7978;-70.1719;US
Biryusinsk;55.95;97.8167;RU
Bo`ston;41.8478;60.93;UZ
Mina Clavero;-31.7239;-65.005;AR
Viechtach;49.0792;12.8847;DE
Turkeve;47.1;20.75;HU
Neuenburg;48.8461;8.5889;DE
Vohburg an der Donau;48.7667;11.6167;DE
Southampton Township;40.0249;-77.546;US
Incline Village;39.2639;-119.9453;US
Campo Maior;39.0167;-7.0667;PT
San Sebastian;18.3356;-66.9949;PR
Bolgar;54.9667;49.0333;RU
Visp;46.2922;7.8828;CH
Namsos;64.467;11.494;NO
Billingshurst;51.0226;-0.4508;GB
Pocklington;53.9309;-0.7781;GB
University of Virginia;38.0405;-78.5163;US
Derecske;47.3537;21.5718;HU
Eufaula;31.9102;-85.1505;US
Habo;57.9066;14.0856;SE
Shinfield;51.408;-0.947;GB
Cedar Hills;45.5047;-122.8051;US
Kecel;46.525;19.2547;HU
Dock Junction;31.2031;-81.5156;US
Milevsko;49.451;14.36;CZ
Clinton;35.5058;-98.9724;US
Waterford;42.8044;-73.6917;US
Cacalchen;20.9822;-89.2278;MX
Middleton;43.7114;-116.6155;US
Estrela d'Oeste;-20.2878;-50.4008;BR
Woodburn;38.8503;-77.2322;US
Ione;38.3613;-120.9422;US
Tuscumbia;34.7204;-87.7035;US
Vetluga;57.8556;45.7811;RU
East York;39.9687;-76.6759;US
As Sallum;31.5525;25.1575;EG
Mason;42.5806;-84.4427;US
Dauphin;51.1992;-100.0633;CA
Humboldt;35.8254;-88.9043;US
Baiersdorf;49.6564;11.0328;DE
Lesmurdie;-31.994;116.05;AU
Kirchberg;50.6222;12.5256;DE
Otterburn Park;45.5333;-73.2167;CA
Cohasset;42.2363;-70.8189;US
Barby;51.9667;11.8667;DE
Bystrice pod Hostynem;49.3992;17.674;CZ
Sunset Hills;38.531;-90.4087;US
Sand Lake;42.6284;-73.5477;US
Tobyhanna;41.1113;-75.5211;US
Ellicott;42.133;-79.2361;US
Zazeran;32.6025;51.4969;IR
Neulengbach;48.1833;15.9;AT
Hanawa;36.9572;140.4097;JP
West Point;33.6064;-88.6571;US
Thompsonville;41.9916;-72.5965;US
Zwingenberg;49.7225;8.6139;DE
Bulaevo;54.9056;70.4439;KZ
Guabito;9.4949;-82.6117;PA
Summit;47.1694;-122.3628;US
Onalaska;30.8209;-95.1111;US
West Haven-Sylvan;45.5164;-122.7654;US
Macin;45.2456;28.1231;RO
Dover;41.6839;-73.5739;US
Taber;49.7847;-112.1508;CA
Mahopac;41.3684;-73.7401;US
Los Altos Hills;37.3671;-122.139;US
Witley;51.15;-0.646;GB
Kamyanyets;52.4028;23.8083;BY
Citrus Springs;28.9931;-82.4595;US
Bushkill;40.7976;-75.3281;US
Yadrin;55.95;46.2;RU
Jaszapati;47.5125;20.1417;HU
Sturgeon Bay;44.8228;-87.366;US
North Londonderry;40.3227;-76.5867;US
Magtymguly;38.4333;56.2833;TM
Santa Clara;37.1311;-113.6561;US
Oranienbaum;51.8036;12.4064;DE
East Brandywine;40.0364;-75.7505;US
Monticello;40.7455;-86.7669;US
South Bruce Peninsula;44.7333;-81.2;CA
Kitzbuhel;47.4464;12.3919;AT
Riverside;41.0319;-73.5827;US
Edson;53.5817;-116.4344;CA
Neunburg vorm Wald;49.3467;12.3908;DE
Bonnigheim;49.0408;9.095;DE
Seaton;50.705;-3.078;GB
Gewane;10.1664;40.6453;ET
Congers;41.1484;-73.9456;US
Stuttgart;34.495;-91.5485;US
Savoy;40.06;-88.2552;US
Yuryevets;57.3167;43.1;RU
Janoshalma;46.2967;19.3228;HU
Kahriz Sang;32.6267;51.4808;IR
Tecumseh;42.0065;-83.945;US
North Haledon;40.9628;-74.1844;US
Center Moriches;40.8015;-72.796;US
Coxhoe;54.714;-1.503;GB
Dornstetten;48.47;8.4994;DE
Paris;39.6149;-87.6904;US
Mikasa;43.2458;141.8756;JP
Hollymead;38.1266;-78.4386;US
Bayport;40.746;-73.0546;US
Aransas Pass;27.8877;-97.1134;US
Garrison;39.4023;-76.7514;US
Gaylord;45.0213;-84.6803;US
Greenville;41.88;-71.5549;US
Freeport;43.8556;-70.1009;US
East Cowes;50.757;-1.2865;GB
Grafenau;48.8561;13.3969;DE
Ostseebad Kuhlungsborn;54.1333;11.75;DE
Covington;35.5661;-89.6482;US
Carbondale;41.5714;-75.5048;US
Kandern;47.7144;7.6608;DE
Peebles;55.65;-3.18;GB
Neusiedl am See;47.9486;16.8431;AT
Fairless Hills;40.1784;-74.8524;US
Ventanas;-32.7419;-71.4839;CL
Lugau;50.7383;12.7464;DE
Highland Heights;41.5518;-81.4691;US
Ictar Budinti;45.8014;21.5133;RO
Bonnybridge;55.999;-3.887;GB
Hassocks;50.9233;-0.1509;GB
Somers;42.6411;-87.8919;US
Venice Gardens;27.0694;-82.4054;US
Fletcher;35.4316;-82.5038;US
Arealva;-22.0286;-48.9111;BR
Warsash;50.8532;-1.301;GB
Kilmore;-37.2833;144.95;AU
Baxter;46.3426;-94.2793;US
Peasedown Saint John;51.315;-2.424;GB
Leisnig;51.1667;12.9167;DE
Vila Vicosa;38.75;-7.4333;PT
Ouro Verde;-21.4894;-51.7003;BR
Willow Street;39.9809;-76.2705;US
Lugoff;34.2216;-80.6849;US
Millersville;40.0047;-76.3522;US
Jessup;39.1457;-76.7745;US
Rottenburg an der Laaber;48.7019;12.0272;DE
Kinderhook;42.4116;-73.6823;US
Upper Makefield;40.2942;-74.925;US
Tidaholm;58.1794;13.9599;SE
Knittlingen;49.0239;8.7569;DE
Buckhannon;38.9927;-80.2282;US
Ransbach-Baumbach;50.4661;7.7253;DE
Akhalkalaki;41.4056;43.4861;GE
Hillsboro;32.0091;-97.1151;US
Tallulah;32.4067;-91.1915;US
Northam;51.0393;-4.2104;GB
Higashi-asahikawa;43.6989;142.51;JP
Arab;34.3309;-86.4991;US
Messancy;49.595;5.8183;BE
Fern Park;28.6484;-81.3458;US
Orono;44.9657;-93.5908;US
West Manheim;39.7458;-76.943;US
Bath;43.9346;-69.8346;US
Highworth;51.631;-1.712;GB
Proenca-a-Nova;39.75;-7.9167;PT
Kalampaka;39.7044;21.6269;GR
Clover;35.1125;-81.2203;US
Zell am Harmersbach;48.3467;8.0639;DE
Montague;42.5549;-72.5177;US
Petoskey;45.365;-84.9887;US
Beaver Falls;40.762;-80.3225;US
Farnham;45.2833;-72.9833;CA
Tillamook;45.4562;-123.8331;US
Konnern;51.6697;11.7708;DE
Westwego;29.9058;-90.1434;US
Corona de Tucson;31.9495;-110.7836;US
Bulqize;41.5;20.2167;AL
Flowery Branch;34.1713;-83.9142;US
Falkenstein;50.4667;12.3667;DE
Dalton in Furness;54.1544;-3.1814;GB
Durrington;51.199;-1.775;GB
St. Joseph;42.0967;-86.485;US
Rymarov;49.9318;17.2718;CZ
Yarrawonga;-36.0167;146;AU
Fair Lakes;38.853;-77.3885;US
Quincy;47.2344;-119.8531;US
Erwin;42.138;-77.1415;US
Holly;42.7987;-83.6235;US
Pike Creek;39.7485;-75.6953;US
Frostproof;27.7493;-81.5252;US
Egremont;54.484;-3.5306;GB
Vyetka;52.5592;31.1808;BY
Felida;45.7138;-122.7104;US
Giannouli;39.6672;22.3958;GR
Niala Kondapalle;17.1;80.0506;IN
Applewood;39.7524;-105.1605;US
Narowlya;51.8;29.5;BY
Dannenberg;53.0833;11.0833;DE
Floris;38.9347;-77.4083;US
Wroughton;51.525;-1.792;GB
Brighton;40.7023;-80.3677;US
Cleator Moor;54.5211;-3.5119;GB
Trebon;49.0037;14.7707;CZ
Runnemede;39.8521;-75.0739;US
Bel Aire;37.7749;-97.2457;US
Milton;47.2522;-122.3156;US
Tazeh Shahr;38.1756;44.6919;IR
Aurora;36.9674;-93.7183;US
Silsden;53.914;-1.937;GB
Kunszentmiklos;47.0264;19.1228;HU
Mahtomedi;45.0619;-92.966;US
Gonzales;36.506;-121.4429;US
Ashland;39.8782;-75.0085;US
Socorro;34.0543;-106.9066;US
Kapuskasing;49.4167;-82.4333;CA
Coleshill;52.499;-1.708;GB
Bargara;-24.8205;152.4625;AU
Prabuty;53.7558;19.1975;PL
Lopatcong;40.7091;-75.1552;US
Savannah;35.221;-88.236;US
Bismark;52.6667;11.55;DE
Pebble Creek;28.1583;-82.3411;US
Guapua;-20.3972;-47.4203;BR
Skowhegan;44.7554;-69.6657;US
Liezen;47.5667;14.2333;AT
Mount Joy;40.1105;-76.5065;US
McRae-Helena;32.0635;-82.8968;US
Helena Valley West Central;46.6634;-112.0604;US
Trinidad;37.175;-104.4908;US
Kenton;40.6448;-83.6095;US
North Elba;44.2394;-73.9969;US
Carl Junction;37.1668;-94.5468;US
Bad Schmiedeberg;51.6881;12.7375;DE
Terrace Heights;46.6024;-120.4482;US
Summit Park;40.7432;-111.5814;US
West Earl;40.126;-76.1774;US
La Malbaie;47.65;-70.15;CA
Boxford;42.6815;-71.0189;US
Paw Paw;42.2147;-85.8918;US
Kiunga;-6.1167;141.3;PG
Lake City;33.8676;-79.7533;US
Haddam;41.4677;-72.5458;US
Pawling;41.5661;-73.5971;US
Lanark;55.6749;-3.777;GB
Moengo;5.6167;-54.4;SR
Pudasjarvi;65.3583;27;FI
Colorado City;36.9774;-112.983;US
Oak Grove;39.0077;-94.1283;US
East Donegal;40.0823;-76.5631;US
Kosterevo;55.9333;39.6333;RU
Kiama;-34.6708;150.8542;AU
Shengjin;41.8136;19.5939;AL
Moundsville;39.9221;-80.7422;US
Fishersville;38.1005;-78.9687;US
Gulf Hills;30.4365;-88.8149;US
Pereiras;-23.0761;-47.9758;BR
Warlingham;51.3095;-0.0574;GB
Druid Hills;33.7842;-84.3273;US
Almirante;9.3;-82.4;PA
Locust Grove;33.3442;-84.1071;US
Brooklyn;41.787;-71.9543;US
Lipnik nad Becvou;49.5275;17.5863;CZ
Lake Norman of Catawba;35.5995;-80.984;US
Fort Mitchell;39.0459;-84.5563;US
Mockmuhl;49.3167;9.35;DE
Manhattan;41.4274;-87.9805;US
Ahuimanu;21.4379;-157.8404;US
Schroeppel;43.265;-76.2748;US
Crowthorne;51.37;-0.792;GB
Akranes;64.3167;-22.1;IS
Cortlandville;42.5892;-76.1615;US
Bongaree;-27.0814;153.1633;AU
Miyake-naka;34.5736;135.7731;JP
Oberkochen;48.7839;10.1053;DE
Johnstown;43.0073;-74.3755;US
Tara;33.0194;130.1792;JP
Spotswood;40.3949;-74.392;US
Sychevka;55.8253;34.2736;RU
Waynesburg;39.8983;-80.1855;US
Irapuru;-21.5708;-51.345;BR
Long Branch;38.8302;-77.2713;US
Thomson;33.4666;-82.4992;US
Renfrew;45.4717;-76.6831;CA
Neustadt;50.7333;11.75;DE
Whitefish;48.4329;-114.3591;US
Bruck an der Leitha;48.0255;16.779;AT
Stornoway;58.209;-6.387;GB
Novaya Ladoga;60.1;32.3;RU
Westlake Village;34.1369;-118.822;US
Castle Shannon;40.3664;-80.0194;US
Kirawsk;53.2686;29.4736;BY
Coaldale;49.7333;-112.6167;CA
Zavodske;50.4002;33.3908;UA
Landeck;47.1333;10.5667;AT
Kulpsville;40.244;-75.3407;US
Vau i Dejes;42;19.6333;AL
Willebadessen;51.6331;9.0331;DE
Komsomolsk;57.0333;40.3833;RU
Upper Saddle River;41.0633;-74.0986;US
Honey Brook;40.0902;-75.8886;US
St. Martin;30.4399;-88.8651;US
Millis;42.1693;-71.3626;US
Buxton;43.6428;-70.5376;US
Burton;32.4233;-80.7454;US
Litchfield;41.7413;-73.1931;US
High Ackworth;53.6408;-1.3364;GB
Arnstein;49.9667;9.9833;DE
Jefferson City;36.1197;-83.4838;US
Laurel Hill;38.7026;-77.2422;US
Harefield;51.6034;-0.478;GB
Kenilworth;40.6781;-74.2889;US
Kensington;41.6298;-72.7714;US
Bad Herrenalb;48.8006;8.4408;DE
Ercsi;47.2496;18.891;HU
Village Green-Green Ridge;39.8638;-75.4256;US
Denison;42.016;-95.3528;US
Ridgefield;45.8114;-122.705;US
Napoleon;41.3978;-84.1244;US
Laprida;-37.5333;-60.8167;AR
Canton Township;40.1991;-80.3009;US
Ellsworth;44.5847;-68.4875;US
Kennett;39.8374;-75.6808;US
Clanwilliam;-32.1786;18.8911;ZA
Vrutky;49.1117;18.9236;SK
Vetschau;51.7831;14.0667;DE
Teuchern;51.1167;12.0167;DE
Hurbanovo;47.8761;18.1972;SK
Monona;43.054;-89.3334;US
Ngaruawahia;-37.668;175.147;NZ
West Thurrock;51.4836;0.282;GB
Manali;32.2044;77.17;IN
Adams;42.6269;-73.1187;US
Mayo;38.9041;-76.518;US
Center Line;42.4805;-83.0274;US
Pismo Beach;35.1484;-120.6492;US
Bramcote;52.934;-1.242;GB
Crestwood Village;39.9568;-74.3524;US
Milliken;40.3115;-104.8561;US
Murphy;38.4922;-90.4856;US
Black Mountain;35.6142;-82.3275;US
Dzidzantun;21.2472;-89.0417;MX
Country Club Estates;31.2113;-81.4622;US
Siret;47.95;26.06;RO
Allegheny Township;40.6151;-79.6439;US
Belene;43.6456;25.1258;BG
Bystrice nad Pernstejnem;49.523;16.2615;CZ
Todos Santos;23.4486;-110.2233;MX
Watton;52.5713;0.8259;GB
Portugal Cove-St. Philip's;47.6272;-52.8506;CA
Beeskow;52.1667;14.25;DE
Port Jefferson;40.9465;-73.0579;US
Middleport;38.9948;-82.0643;US
Tyn nad Vltavou;49.2235;14.4206;CZ
San Antonio;18.4468;-66.3002;PR
Beloslav;43.1892;27.705;BG
Cumberland Hill;41.9736;-71.4605;US
Manhasset;40.7884;-73.6943;US
Jennings Lodge;45.3926;-122.6153;US
Zorra;43.15;-80.95;CA
Daun;50.1986;6.8319;DE
Kindberg;47.5044;15.4489;AT
West Livingston;30.6957;-95.0097;US
Kalifornsky;60.4417;-151.1972;US
Fehergyarmat;47.985;22.5169;HU
Leesville;31.1397;-93.2741;US
Cosala;24.4125;-106.6917;MX
Oradell;40.9562;-74.0314;US
Kitimat;54;-128.7;CA
Minnetrista;44.9356;-93.7103;US
Tarouca;41.0167;-7.7833;PT
Gering;41.8275;-103.6649;US
Sanctuary Point;-35.1036;150.6267;AU
Kyabram;-36.3167;145.05;AU
Templeton;42.5686;-72.0736;US
Cintruenigo;42.08;-1.805;ES
Shelburne;44.0833;-80.2;CA
Conewago Township;40.0657;-76.7932;US
Robinwood;39.6266;-77.663;US
Alnwick;55.4134;-1.7069;GB
Healesville;-37.6561;145.5139;AU
Medyn;54.9667;35.8667;RU
Bad Lausick;51.1447;12.6453;DE
Medebach;51.1972;8.7069;DE
Hazard;37.2583;-83.1977;US
Slapanice;49.1687;16.7273;CZ
Dzyatlava;53.45;25.4;BY
Sodus;43.2199;-77.0516;US
Omak;48.4228;-119.5159;US
Lake Carmel;41.4612;-73.6681;US
West Dundee;42.0985;-88.3073;US
Bedminster;40.6693;-74.6824;US
Totnes;50.432;-3.684;GB
Hopkinton;41.4782;-71.7538;US
Dubi;50.6811;13.7889;CZ
Duvall;47.7354;-121.9726;US
Hempstead;30.1004;-96.0779;US
Yaremche;48.4536;24.5564;UA
Oederan;50.8617;13.1672;DE
Kennedy;40.4767;-80.1028;US
Vinton;37.2746;-79.8887;US
Poteau;35.043;-94.6357;US
Joshua;32.458;-97.3849;US
Melton;-37.6833;144.5833;AU
Clausthal;51.8036;10.3331;DE
Kirchheimbolanden;49.6664;8.0117;DE
Oak Hill;37.9844;-81.1277;US
Burpengary;-27.1442;153;AU
Herrieden;49.233;10.5064;DE
Hadfield;53.46;-1.97;GB
Monument;39.0735;-104.8467;US
Croton-on-Hudson;41.2005;-73.9002;US
Zapadnaya Dvina;56.2667;32.0833;RU
Briarcliff Manor;41.14;-73.844;US
Bellevue;41.2743;-82.8394;US
Olonets;60.9833;32.9667;RU
Sound Beach;40.9578;-72.9726;US
Targu Carbunesti;44.9583;23.5064;RO
Fort Belvoir;38.7119;-77.1459;US
Kunszentmarton;46.84;20.29;HU
Anoixi;38.1333;23.8667;GR
Selah;46.6482;-120.539;US
Dalhart;36.0579;-102.5123;US
Alliance;42.1025;-102.8766;US
Hammerfest;70.6634;23.6821;NO
Gray;43.8877;-70.3494;US
Niagara;43.1154;-78.981;US
Shorewood;44.9033;-93.5903;US
Saint-Hippolyte;45.93;-74.02;CA
Chester;37.9199;-89.8259;US
Aguas da Prata;-21.9369;-46.7169;BR
Yungay;-9.1389;-77.7444;PE
Kronenwetter;44.8164;-89.5807;US
Schweich;49.82;6.7522;DE
Sezimovo Usti;49.3853;14.6848;CZ
Gilberts;42.1096;-88.3716;US
Bargersville;39.5412;-86.2004;US
Treuen;50.5425;12.3022;DE
Hampton;33.3835;-84.2855;US
Rockmart;34.0103;-85.0441;US
Corella;42.1147;-1.7867;ES
South Cleveland;35.1097;-84.9097;US
Helena Valley Southeast;46.6175;-111.9186;US
Wyoming;45.3365;-92.9766;US
Old Jefferson;30.3776;-91.006;US
Lake Dallas;33.1277;-97.0234;US
Haiku-Pauwela;20.9156;-156.3022;US
Bloomingdale;41.03;-74.3319;US
Ramstein-Miesenbach;49.4461;7.5547;DE
Rolling Hills Estates;33.7783;-118.3509;US
Tapirai;-23.9639;-47.5069;BR
Tamasi;46.6167;18.3;HU
Willits;39.4047;-123.3494;US
Clinton;40.1468;-88.9633;US
Ayer;42.5628;-71.5718;US
Chisineu Cris;46.5225;21.5158;RO
Namestovo;49.41;19.48;SK
Sterling;42.4412;-71.773;US
Decorah;43.3015;-91.7844;US
Elsterwerda;51.4578;13.5239;DE
Iepe;-22.6606;-51.0761;BR
Clydach;51.69;-3.91;GB
Brookhaven;39.8715;-75.3918;US
Macaubal;-20.8058;-49.9639;BR
Akrehamn;59.2603;5.1856;NO
Ripley;35.7449;-89.5358;US
Chardon;41.5803;-81.2082;US
Morehead;38.1906;-83.4467;US
Mihailesti;44.3239;25.9069;RO
Lancaster;42.4817;-71.6808;US
Angmering;50.8288;-0.4846;GB
Ripon;43.8436;-88.8387;US
Rheinsberg;53.0983;12.8958;DE
Castlegar;49.3256;-117.6661;CA
Titchfield;50.8491;-1.2344;GB
Bad Duben;51.5919;12.5853;DE
Wading River;40.9464;-72.823;US
McGregor;26.5611;-81.9134;US
Northfield;39.3718;-74.5543;US
Altomunster;48.3833;11.25;DE
Boston;42.6528;-78.7555;US
Menominee;45.122;-87.6234;US
Heyin;36.0451;101.4242;CN
Collier;40.3991;-80.132;US
Svoge;42.9594;23.3477;BG
Pleasant Hills;40.3298;-79.9596;US
Pahokee;26.8202;-80.662;US
Insar;53.8667;44.3667;RU
Crete;41.44;-87.6236;US
Fruitvale;39.0933;-108.4789;US
Lagkadas;40.75;23.0667;GR
Topolobampo;25.6056;-109.05;MX
Mamonovo;54.4667;19.9333;RU
Chestnut Ridge;41.0829;-74.0551;US
Island Lake;42.2783;-88.1999;US
Hamilton;42.6267;-70.858;US
Icem;-20.3333;-49.1833;BR
Church Point;44.3333;-66.1167;CA
Lochgelly;56.1282;-3.3111;GB
Oak Brook;41.8372;-87.9513;US
Penalva do Castelo;40.6667;-7.6833;PT
Zeltweg;47.1906;14.7511;AT
Cherykaw;53.5667;31.3667;BY
Seaford;38.6538;-75.611;US
Neresheim;48.7542;10.3344;DE
Narre Warren North;-37.9833;145.3167;AU
Byram;40.9567;-74.7182;US
Antoing;50.5669;3.4494;BE
Millom;54.2096;-3.2702;GB
Loftus;54.5569;-0.8919;GB
Crediton;50.791;-3.656;GB
Pershore;52.114;-2.08;GB
Nurmes;63.5444;29.1333;FI
Firebaugh;36.8534;-120.4536;US
Sudden Valley;48.7199;-122.3468;US
Nikolsk;59.5333;45.45;RU
Berchtesgaden;47.6314;13.0042;DE
North Coventry;40.2199;-75.6817;US
Clementina;-21.5597;-50.4492;BR
Butzow;53.85;11.9833;DE
Almyros;39.18;22.76;GR
Brazil;39.5226;-87.124;US
Iaras;-22.8667;-49.1667;BR
Aberdeen;35.135;-79.4326;US
Jefferson;43.0044;-88.8084;US
Lillesand;58.2488;8.3778;NO
Drumheller;51.4636;-112.7194;CA
Kirkland Lake;48.15;-80.0333;CA
Firuraq;38.58;44.8358;IR
Krupina;48.35;19.0669;SK
Rychvald;49.8662;18.3763;CZ
Prien;30.1601;-93.2611;US
Jackson Township;39.9057;-76.8796;US
Ide;34.7986;135.8033;JP
Koufalia;40.7792;22.5767;GR
Polgar;47.8663;21.1242;HU
Artemivsk;48.4403;38.7422;UA
Williamsburg;28.4015;-81.4461;US
Brentwood;38.6194;-90.3476;US
Chalford;51.7238;-2.1491;GB
San Felipe Tejalapan;17.1111;-96.8542;MX
Aztec;36.819;-107.9826;US
La Junta;37.9792;-103.5473;US
Kinchil;20.9161;-89.9469;MX
Altenberg;50.7644;13.7578;DE
Brockworth;51.85;-2.15;GB
Dehaq;33.1044;50.9589;IR
Baltimore Highlands;39.2355;-76.6367;US
South Londonderry;40.2424;-76.5432;US
Denny;56.018;-3.907;GB
Bosanski Petrovac;44.55;16.3667;BA
Southwest Ranches;26.0476;-80.375;US
Quincy;30.5659;-84.5857;US
Nejdek;50.3225;12.7294;CZ
Richland Hills;32.8095;-97.2273;US
Maryville;38.7261;-89.9646;US
Bad Liebenstein;50.8144;10.3542;DE
Chartiers;40.2504;-80.2495;US
Porterville;-33;18.9833;ZA
Mrkonjic Grad;44.4167;17.0833;BA
West Boylston;42.369;-71.7846;US
Herzogenburg;48.2833;15.6833;AT
Liptovsky Hradok;49.0394;19.7244;SK
Templeton;35.556;-120.7182;US
Newport-On-Tay;56.4402;-2.941;GB
Higham Ferrers;52.3057;-0.5844;GB
Hillside;41.8674;-87.9019;US
Hufingen;47.9261;8.49;DE
Columbiana;40.8871;-80.675;US
Batesville;39.2974;-85.2139;US
Logan;39.5386;-82.4063;US
Yuzawa;36.934;138.8174;JP
Nasice;45.4833;18.1;HR
Sheboygan Falls;43.729;-87.8266;US
Lyubimets;41.8333;26.0833;BG
Yubari;43.0569;141.9739;JP
Delta;38.756;-108.0772;US
Hitchcock;29.2945;-95.025;US
Bollington;53.298;-2.093;GB
Myory;55.6167;27.6167;BY
Slawharad;53.4453;30.9964;BY
Mandurah;-32.5289;115.7231;AU
Gorodishche;53.2667;45.7;RU
Sontra;51.0667;9.9333;DE
Lake Shore;45.6911;-122.6911;US
Dryanovo;42.9736;25.4747;BG
Evergreen;48.2308;-114.2701;US
Bonner Springs;39.0817;-94.8776;US
Camp Hill;40.2423;-76.9274;US
Long Grove;42.1968;-88.0057;US
Sao Joao da Pesqueira;41.1333;-7.4;PT
Camp Pendleton North;33.3148;-117.3162;US
Wilmington Manor;39.6858;-75.5849;US
Stribro;49.753;13.0041;CZ
Tura;47.6067;19.5967;HU
Argyle;43.8;-65.85;CA
Torbay;47.65;-52.7333;CA
Downingtown;40.0076;-75.7019;US
Grand Ledge;42.7534;-84.7448;US
Stony Stratford;52.0567;-0.8526;GB
Saltinho;-22.8469;-47.6769;BR
Sandorfalva;46.3667;20.1;HU
Hradek nad Nisou;50.8529;14.8447;CZ
Waller;47.2035;-122.3699;US
Old Forge;41.3705;-75.7409;US
Lincolnshire;42.1957;-87.9182;US
Mansfield Center;42.0225;-71.218;US
Naila;50.3299;11.7083;DE
Jersey Village;29.8903;-95.5721;US
Itobi;-21.7369;-46.975;BR
Hardyston;41.1206;-74.5598;US
